leg,origin_bar,entry_time,entry_price,atr_frozen,momentum_prev,momentum_prev2,vwap_prev,vwap_prev2,upper_barrier,lower_barrier,label,bars_to_label,exit_touch_time
3,157742,2023-10-06 23:15:00,27875.10000000,75.31444444,100.39274480,100.66646590,27675.24807732,27674.09245502,28161.29488889,27707.84940000,0,50,
2,157743,2023-10-06 23:15:00,27875.10000000,75.31444444,100.26020759,100.39274480,27676.24192810,27675.24807732,28161.29488889,27707.84940000,0,50,
1,157744,2023-10-06 23:15:00,27875.10000000,75.31444444,99.73566708,100.26020759,27677.36506137,27676.24192810,28161.29488889,27707.84940000,0,50,
3,157743,2023-10-06 23:30:00,27854.00000000,75.67666667,100.26020759,100.39274480,27676.24192810,27675.24807732,28141.57133333,27686.87600000,0,50,
2,157744,2023-10-06 23:30:00,27854.00000000,75.67666667,99.73566708,100.26020759,27677.36506137,27676.24192810,28141.57133333,27686.87600000,0,50,
0,157746,2023-10-06 23:30:00,27854.00000000,75.67666667,99.71682341,99.85529153,27678.67748750,27678.04516956,28141.57133333,27686.87600000,0,50,
3,157744,2023-10-06 23:45:00,27879.70000000,75.72111111,99.73566708,100.26020759,27677.36506137,27676.24192810,28167.44022222,27712.42180000,0,50,
1,157746,2023-10-06 23:45:00,27879.70000000,75.72111111,99.71682341,99.85529153,27678.67748750,27678.04516956,28167.44022222,27712.42180000,0,50,
2,157746,2023-10-07 00:00:00,27881.20000000,75.74444444,99.71682341,99.85529153,27678.67748750,27678.04516956,28169.02888889,27713.91280000,0,50,
0,157748,2023-10-07 00:00:00,27881.20000000,75.74444444,99.73527939,99.79561082,27679.54485935,27679.17710771,28169.02888889,27713.91280000,0,50,
3,157746,2023-10-07 00:15:00,27867.60000000,75.95222222,99.71682341,99.85529153,27678.67748750,27678.04516956,28156.21844444,27700.39440000,0,50,
1,157748,2023-10-07 00:15:00,27867.60000000,75.95222222,99.73527939,99.79561082,27679.54485935,27679.17710771,28156.21844444,27700.39440000,0,50,
2,157748,2023-10-07 00:30:00,27875.00000000,76.63444444,99.73527939,99.79561082,27679.54485935,27679.17710771,28166.21088889,27707.75000000,0,50,
3,157748,2023-10-07 00:45:00,27866.70000000,76.20666667,99.73527939,99.79561082,27679.54485935,27679.17710771,28156.28533333,27699.49980000,0,50,
0,157904,2023-10-08 15:00:00,27907.80000000,38.39222222,100.39390898,100.40929068,27895.40342913,27895.08923319,28053.69044444,27740.35320000,0,37,2023-10-10 00:00:00
1,157904,2023-10-08 15:15:00,27903.20000000,38.45444444,100.39390898,100.40929068,27895.40342913,27895.08923319,28049.32688889,27735.78080000,0,36,2023-10-10 00:00:00
2,157904,2023-10-08 15:30:00,27884.10000000,38.44777778,100.39390898,100.40929068,27895.40342913,27895.08923319,28030.20155556,27716.79540000,0,35,2023-10-10 00:00:00
3,157904,2023-10-08 15:45:00,27866.20000000,38.49222222,100.39390898,100.40929068,27895.40342913,27895.08923319,28012.47044444,27699.00280000,0,34,2023-10-10 00:00:00
0,158243,2023-10-13 03:45:00,26744.40000000,47.37777778,99.96150224,100.14409060,26697.46162134,26697.00884296,26924.43555556,26583.93360000,0,50,
1,158243,2023-10-13 04:00:00,26740.50000000,47.10000000,99.96150224,100.14409060,26697.46162134,26697.00884296,26919.48000000,26580.05700000,0,50,
2,158243,2023-10-13 04:15:00,26751.90000000,46.96555556,99.96150224,100.14409060,26697.46162134,26697.00884296,26930.36911111,26591.38860000,0,50,
3,158243,2023-10-13 04:30:00,26749.80000000,46.85333333,99.96150224,100.14409060,26697.46162134,26697.00884296,26927.84266667,26589.30120000,0,50,
0,158281,2023-10-13 13:15:00,26843.90000000,41.62333333,100.42196934,100.42646790,26729.38048510,26727.53041554,27002.06866667,26682.83660000,0,9,2023-10-13 15:23:00
1,158281,2023-10-13 13:30:00,26838.40000000,41.49222222,100.42196934,100.42646790,26729.38048510,26727.53041554,26996.07044444,26677.36960000,0,8,2023-10-13 15:24:00
2,158281,2023-10-13 13:45:00,26809.90000000,41.50222222,100.42196934,100.42646790,26729.38048510,26727.53041554,26967.60844444,26649.04060000,0,9,2023-10-13 15:52:00
3,158281,2023-10-13 14:00:00,26814.30000000,41.19000000,100.42196934,100.42646790,26729.38048510,26727.53041554,26970.82200000,26653.41420000,0,8,2023-10-13 15:52:00
0,158313,2023-10-13 21:15:00,26838.10000000,42.71777778,100.48784323,100.86158113,26725.46247871,26724.07563442,27000.42755556,26677.07140000,1,4,2023-10-13 22:07:00
1,158313,2023-10-13 21:30:00,26931.90000000,44.63111111,100.48784323,100.86158113,26725.46247871,26724.07563442,27101.49822222,26770.30860000,0,6,2023-10-13 22:50:00
2,158313,2023-10-13 21:45:00,26948.10000000,44.91000000,100.48784323,100.86158113,26725.46247871,26724.07563442,27118.75800000,26786.41140000,0,5,2023-10-13 22:50:00
3,158313,2023-10-13 22:00:00,26949.30000000,45.17222222,100.48784323,100.86158113,26725.46247871,26724.07563442,27120.95444444,26787.60420000,0,4,2023-10-13 22:50:00
0,158318,2023-10-13 22:30:00,26920.50000000,46.42777778,100.80998191,101.02235009,26729.08080606,26728.43674839,27096.92555556,26758.97700000,0,2,2023-10-13 22:50:00
1,158318,2023-10-13 22:45:00,26833.90000000,47.25333333,100.80998191,101.02235009,26729.08080606,26728.43674839,27013.46266667,26672.89660000,0,50,
0,158319,2023-10-13 22:45:00,26833.90000000,47.25333333,100.42213831,100.80998191,26729.50767122,26729.08080606,27013.46266667,26672.89660000,0,50,
2,158318,2023-10-13 23:00:00,26764.20000000,48.54000000,100.80998191,101.02235009,26729.08080606,26728.43674839,26948.65200000,26603.61480000,0,50,
1,158319,2023-10-13 23:00:00,26764.20000000,48.54000000,100.42213831,100.80998191,26729.50767122,26729.08080606,26948.65200000,26603.61480000,0,50,
0,158320,2023-10-13 23:00:00,26764.20000000,48.54000000,100.10960031,100.42213831,26729.85637814,26729.50767122,26948.65200000,26603.61480000,0,50,
3,158318,2023-10-13 23:15:00,26721.50000000,49.03777778,100.80998191,101.02235009,26729.08080606,26728.43674839,26907.84355556,26561.17100000,1,18,2023-10-14 03:37:00
2,158319,2023-10-13 23:15:00,26721.50000000,49.03777778,100.42213831,100.80998191,26729.50767122,26729.08080606,26907.84355556,26561.17100000,1,18,2023-10-14 03:37:00
1,158320,2023-10-13 23:15:00,26721.50000000,49.03777778,100.10960031,100.42213831,26729.85637814,26729.50767122,26907.84355556,26561.17100000,1,18,2023-10-14 03:37:00
0,158321,2023-10-13 23:15:00,26721.50000000,49.03777778,100.07490216,100.10960031,26729.89018708,26729.85637814,26907.84355556,26561.17100000,1,18,2023-10-14 03:37:00
3,158319,2023-10-13 23:30:00,26762.90000000,49.36222222,100.42213831,100.80998191,26729.50767122,26729.08080606,26950.47644444,26602.32260000,0,50,
2,158320,2023-10-13 23:30:00,26762.90000000,49.36222222,100.10960031,100.42213831,26729.85637814,26729.50767122,26950.47644444,26602.32260000,0,50,
1,158321,2023-10-13 23:30:00,26762.90000000,49.36222222,100.07490216,100.10960031,26729.89018708,26729.85637814,26950.47644444,26602.32260000,0,50,
3,158320,2023-10-13 23:45:00,26774.80000000,49.04666667,100.10960031,100.42213831,26729.85637814,26729.50767122,26961.17733333,26614.15120000,0,50,
2,158321,2023-10-13 23:45:00,26774.80000000,49.04666667,100.07490216,100.10960031,26729.89018708,26729.85637814,26961.17733333,26614.15120000,0,50,
3,158321,2023-10-14 00:00:00,26800.60000000,49.03777778,100.07490216,100.10960031,26729.89018708,26729.85637814,26986.94355556,26639.79640000,0,50,
0,158329,2023-10-14 01:15:00,26787.40000000,49.72666667,99.40845750,99.63235704,26728.09335611,26727.54117637,26976.36133333,26626.67560000,0,50,
1,158329,2023-10-14 01:30:00,26779.90000000,49.75333333,99.40845750,99.63235704,26728.09335611,26727.54117637,26968.96266667,26619.22060000,0,50,
2,158329,2023-10-14 01:45:00,26820.60000000,49.95888889,99.40845750,99.63235704,26728.09335611,26727.54117637,27010.44377778,26659.67640000,0,50,
3,158329,2023-10-14 02:00:00,26848.70000000,50.07777778,99.40845750,99.63235704,26728.09335611,26727.54117637,27038.99555556,26687.60780000,0,50,
0,158512,2023-10-15 23:00:00,27072.20000000,42.73555556,100.29080967,100.48986236,26910.44553768,26905.72124125,27234.59511111,26909.76680000,1,11,2023-10-16 01:33:00
1,158512,2023-10-15 23:15:00,27038.50000000,43.02555556,100.29080967,100.48986236,26910.44553768,26905.72124125,27201.99711111,26876.26900000,1,9,2023-10-16 01:21:00
2,158512,2023-10-15 23:30:00,27026.10000000,43.02000000,100.29080967,100.48986236,26910.44553768,26905.72124125,27189.57600000,26863.94340000,1,8,2023-10-16 01:19:00
3,158512,2023-10-15 23:45:00,27079.40000000,43.41000000,100.29080967,100.48986236,26910.44553768,26905.72124125,27244.35800000,26916.92360000,1,8,2023-10-16 01:34:00
0,158542,2023-10-16 06:30:00,27792.40000000,57.81000000,102.35223072,102.76997604,27079.63988555,27069.75804122,28012.07800000,27625.64560000,0,12,2023-10-16 09:18:00
1,158542,2023-10-16 06:45:00,27822.00000000,58.34444444,102.35223072,102.76997604,27079.63988555,27069.75804122,28043.70888889,27655.06800000,0,10,2023-10-16 09:12:00
2,158542,2023-10-16 07:00:00,27776.60000000,58.77000000,102.35223072,102.76997604,27079.63988555,27069.75804122,27999.92600000,27609.94040000,1,26,2023-10-16 13:22:00
3,158542,2023-10-16 07:15:00,27820.60000000,59.12888889,102.35223072,102.76997604,27079.63988555,27069.75804122,28045.28977778,27653.67640000,0,8,2023-10-16 09:12:00
0,158553,2023-10-16 09:15:00,27655.80000000,61.61333333,99.40906248,100.19908464,27169.36714578,27158.41293650,27889.93066667,27489.86520000,1,16,2023-10-16 13:04:00
1,158553,2023-10-16 09:30:00,27666.70000000,62.12888889,99.40906248,100.19908464,27169.36714578,27158.41293650,27902.78977778,27500.69980000,1,15,2023-10-16 13:04:00
2,158553,2023-10-16 09:45:00,27686.20000000,62.39000000,99.40906248,100.19908464,27169.36714578,27158.41293650,27923.28200000,27520.08280000,1,14,2023-10-16 13:06:00
3,158553,2023-10-16 10:00:00,27739.70000000,62.68888889,99.40906248,100.19908464,27169.36714578,27158.41293650,27977.91777778,27573.26180000,1,14,2023-10-16 13:22:00
0,158571,2023-10-16 13:45:00,28206.50000000,100.96333333,101.75982279,105.66442440,27452.81655921,27363.21426772,28590.16066667,28037.26100000,0,1,2023-10-16 13:47:00
1,158571,2023-10-16 14:00:00,27962.00000000,108.57111111,101.75982279,105.66442440,27452.81655921,27363.21426772,28374.57022222,27794.22800000,1,18,2023-10-16 18:16:00
0,158572,2023-10-16 14:00:00,27962.00000000,108.57111111,101.01999155,101.75982279,27476.31567792,27452.81655921,28374.57022222,27794.22800000,1,18,2023-10-16 18:16:00
2,158571,2023-10-16 14:15:00,27933.70000000,110.57555556,101.75982279,105.66442440,27452.81655921,27363.21426772,28353.88711111,27766.09780000,1,16,2023-10-16 18:14:00
1,158572,2023-10-16 14:15:00,27933.70000000,110.57555556,101.01999155,101.75982279,27476.31567792,27452.81655921,28353.88711111,27766.09780000,1,16,2023-10-16 18:14:00
3,158571,2023-10-16 14:30:00,28169.00000000,112.97888889,101.75982279,105.66442440,27452.81655921,27363.21426772,28598.31977778,27999.98600000,1,19,2023-10-16 19:04:00
2,158572,2023-10-16 14:30:00,28169.00000000,112.97888889,101.01999155,101.75982279,27476.31567792,27452.81655921,28598.31977778,27999.98600000,1,19,2023-10-16 19:04:00
3,158572,2023-10-16 14:45:00,28206.40000000,115.84111111,101.01999155,101.75982279,27476.31567792,27452.81655921,28646.59622222,28037.16160000,0,3,2023-10-16 15:20:00
0,158600,2023-10-16 21:00:00,28367.40000000,134.25111111,100.85866972,101.01562500,27635.93776145,27630.40953322,28877.55422222,28197.19560000,0,29,2023-10-17 04:01:00
1,158600,2023-10-16 21:15:00,28284.40000000,135.04111111,100.85866972,101.01562500,27635.93776145,27630.40953322,28797.55622222,28114.69360000,0,28,2023-10-17 04:06:00
2,158600,2023-10-16 21:30:00,28336.20000000,134.44000000,100.85866972,101.01562500,27635.93776145,27630.40953322,28847.07200000,28166.18280000,0,27,2023-10-17 04:01:00
3,158600,2023-10-16 21:45:00,28381.50000000,134.75444444,100.85866972,101.01562500,27635.93776145,27630.40953322,28893.56688889,28211.21100000,0,26,2023-10-17 04:01:00
0,158629,2023-10-17 04:15:00,28120.00000000,135.93333333,99.32394963,99.72778403,27764.97119060,27755.64820817,28636.54666667,27951.28000000,0,50,
1,158629,2023-10-17 04:30:00,28193.30000000,135.70000000,99.32394963,99.72778403,27764.97119060,27755.64820817,28708.96000000,28024.14020000,0,50,
2,158629,2023-10-17 04:45:00,28168.20000000,135.22555556,99.32394963,99.72778403,27764.97119060,27755.64820817,28682.05711111,27999.19080000,0,50,
3,158629,2023-10-17 05:00:00,28160.90000000,134.38777778,99.32394963,99.72778403,27764.97119060,27755.64820817,28671.57355556,27991.93460000,0,50,
0,158771,2023-10-18 15:45:00,28192.40000000,72.63333333,99.51040089,99.71431094,28401.58361030,28398.99324772,28468.40666667,28023.24560000,0,50,
1,158771,2023-10-18 16:00:00,28220.50000000,71.48888889,99.51040089,99.71431094,28401.58361030,28398.99324772,28492.15777778,28051.17700000,0,50,
2,158771,2023-10-18 16:15:00,28310.80000000,72.27111111,99.51040089,99.71431094,28401.58361030,28398.99324772,28585.43022222,28140.93520000,0,38,2023-10-19 01:44:00
3,158771,2023-10-18 16:30:00,28286.20000000,72.10000000,99.51040089,99.71431094,28401.58361030,28398.99324772,28560.18000000,28116.48280000,0,37,2023-10-19 01:44:00
0,158831,2023-10-19 06:45:00,28273.00000000,57.79444444,100.20094839,100.38224834,28405.22765806,28404.94770955,28492.61888889,28103.36200000,1,22,2023-10-19 12:12:00
1,158831,2023-10-19 07:00:00,28259.90000000,57.46000000,100.20094839,100.38224834,28405.22765806,28404.94770955,28478.24800000,28090.34060000,1,13,2023-10-19 10:12:00
2,158831,2023-10-19 07:15:00,28234.10000000,57.47777778,100.20094839,100.38224834,28405.22765806,28404.94770955,28452.51555556,28064.69540000,1,12,2023-10-19 10:07:00
3,158831,2023-10-19 07:30:00,28233.00000000,57.16222222,100.20094839,100.38224834,28405.22765806,28404.94770955,28450.21644444,28063.60200000,1,11,2023-10-19 10:07:00
0,158866,2023-10-19 15:30:00,28591.20000000,57.46000000,100.62467447,101.04489123,28413.12044739,28410.88978941,28809.54800000,28419.65280000,1,4,2023-10-19 16:16:00
1,158866,2023-10-19 15:45:00,28691.20000000,58.44666667,100.62467447,101.04489123,28413.12044739,28410.88978941,28913.29733333,28519.05280000,0,8,2023-10-19 17:39:00
2,158866,2023-10-19 16:00:00,28655.00000000,59.13888889,100.62467447,101.04489123,28413.12044739,28410.88978941,28879.72777778,28483.07000000,0,7,2023-10-19 17:42:00
3,158866,2023-10-19 16:15:00,28752.40000000,59.86333333,100.62467447,101.04489123,28413.12044739,28410.88978941,28979.88066667,28579.88560000,0,6,2023-10-19 17:34:00
0,158881,2023-10-19 19:15:00,28663.00000000,65.40444444,99.90031891,100.08044124,28399.80324030,28399.63026495,28911.53688889,28491.02200000,1,31,2023-10-20 02:45:00
1,158881,2023-10-19 19:30:00,28687.20000000,65.15222222,99.90031891,100.08044124,28399.80324030,28399.63026495,28934.77844444,28515.07680000,1,30,2023-10-20 02:45:00
2,158881,2023-10-19 19:45:00,28705.50000000,65.55444444,99.90031891,100.08044124,28399.80324030,28399.63026495,28954.60688889,28533.26700000,1,29,2023-10-20 02:45:00
3,158881,2023-10-19 20:00:00,28732.00000000,65.62111111,99.90031891,100.08044124,28399.80324030,28399.63026495,28981.36022222,28559.60800000,0,21,2023-10-20 01:10:00
0,158891,2023-10-19 21:45:00,28616.80000000,69.50555556,100.13716989,100.32078250,28417.28453231,28413.70426079,28880.92111111,28445.09920000,1,20,2023-10-20 02:34:00
1,158891,2023-10-19 22:00:00,28580.90000000,69.86111111,100.13716989,100.32078250,28417.28453231,28413.70426079,28846.37222222,28409.41460000,1,19,2023-10-20 02:34:00
2,158891,2023-10-19 22:15:00,28617.70000000,69.80666667,100.13716989,100.32078250,28417.28453231,28413.70426079,28882.96533333,28445.99380000,1,18,2023-10-20 02:34:00
3,158891,2023-10-19 22:30:00,28654.20000000,70.19777778,100.13716989,100.32078250,28417.28453231,28413.70426079,28920.95155556,28482.27480000,1,18,2023-10-20 02:45:00
0,158924,2023-10-20 06:00:00,29194.80000000,84.45000000,101.54597941,101.78535922,28601.03044119,28595.09972482,29515.71000000,29019.63120000,1,10,2023-10-20 08:27:00
1,158924,2023-10-20 06:15:00,29174.70000000,84.48444444,101.54597941,101.78535922,28601.03044119,28595.09972482,29495.74088889,28999.65180000,1,9,2023-10-20 08:27:00
2,158924,2023-10-20 06:30:00,29179.30000000,84.47000000,101.54597941,101.78535922,28601.03044119,28595.09972482,29500.28600000,29004.22420000,1,8,2023-10-20 08:27:00
3,158924,2023-10-20 06:45:00,29228.10000000,84.76444444,101.54597941,101.78535922,28601.03044119,28595.09972482,29550.20488889,29052.73140000,1,7,2023-10-20 08:27:00
0,158944,2023-10-20 11:00:00,29822.90000000,103.89333333,102.12132834,102.30046740,29082.64139305,29060.35881960,30217.69466667,29643.96260000,0,6,2023-10-20 12:25:00
1,158944,2023-10-20 11:15:00,29927.50000000,105.16888889,102.12132834,102.30046740,29082.64139305,29060.35881960,30327.14177778,29747.93500000,0,5,2023-10-20 12:24:00
2,158944,2023-10-20 11:30:00,29922.10000000,104.81444444,102.12132834,102.30046740,29082.64139305,29060.35881960,30320.39488889,29742.56740000,0,4,2023-10-20 12:24:00
3,158944,2023-10-20 11:45:00,29867.00000000,105.77444444,102.12132834,102.30046740,29082.64139305,29060.35881960,30268.94288889,29687.79800000,0,3,2023-10-20 12:25:00
0,158950,2023-10-20 12:30:00,29566.60000000,109.55888889,99.55249060,100.25490670,29202.96471223,29190.79086772,29982.92377778,29389.20040000,0,2,2023-10-20 12:52:00
1,158950,2023-10-20 12:45:00,29590.40000000,109.69666667,99.55249060,100.25490670,29202.96471223,29190.79086772,30007.24733333,29412.85760000,0,1,2023-10-20 12:46:00
2,158950,2023-10-20 13:00:00,29480.80000000,111.51666667,99.55249060,100.25490670,29202.96471223,29190.79086772,29904.56333333,29303.91520000,0,17,2023-10-20 17:09:00
0,158952,2023-10-20 13:00:00,29480.80000000,111.51666667,99.05926718,99.71760170,29226.02577985,29217.08072422,29904.56333333,29303.91520000,0,17,2023-10-20 17:09:00
3,158950,2023-10-20 13:15:00,29467.70000000,111.32555556,99.55249060,100.25490670,29202.96471223,29190.79086772,29890.73711111,29290.89380000,0,50,
1,158952,2023-10-20 13:15:00,29467.70000000,111.32555556,99.05926718,99.71760170,29226.02577985,29217.08072422,29890.73711111,29290.89380000,0,50,
2,158952,2023-10-20 13:30:00,29477.00000000,109.95666667,99.05926718,99.71760170,29226.02577985,29217.08072422,29894.83533333,29300.13800000,0,15,2023-10-20 17:09:00
3,158952,2023-10-20 13:45:00,29539.90000000,110.38222222,99.05926718,99.71760170,29226.02577985,29217.08072422,29959.35244444,29362.66060000,0,14,2023-10-20 17:09:00
0,158969,2023-10-20 17:15:00,29376.70000000,110.82000000,99.44581927,99.88742710,29317.70415395,29316.28972436,29797.81600000,29200.43980000,0,50,
1,158969,2023-10-20 17:30:00,29446.30000000,111.15000000,99.44581927,99.88742710,29317.70415395,29316.28972436,29868.67000000,29269.62220000,0,50,
2,158969,2023-10-20 17:45:00,29462.40000000,111.08000000,99.44581927,99.88742710,29317.70415395,29316.28972436,29884.50400000,29285.62560000,0,50,
3,158969,2023-10-20 18:00:00,29487.10000000,111.18333333,99.44581927,99.88742710,29317.70415395,29316.28972436,29909.59666667,29310.17740000,0,50,
0,158984,2023-10-20 21:00:00,29538.30000000,109.84555556,100.35590693,100.77003207,29352.90066944,29348.38150031,29955.71311111,29361.07020000,0,50,
1,158984,2023-10-20 21:15:00,29569.00000000,110.11333333,100.35590693,100.77003207,29352.90066944,29348.38150031,29987.43066667,29391.58600000,0,50,
2,158984,2023-10-20 21:30:00,29565.20000000,110.19666667,100.35590693,100.77003207,29352.90066944,29348.38150031,29983.94733333,29387.80880000,0,50,
0,158986,2023-10-20 21:30:00,29565.20000000,110.19666667,100.26215298,100.36318462,29358.61072613,29356.03497767,29983.94733333,29387.80880000,0,50,
3,158984,2023-10-20 21:45:00,29571.10000000,110.31444444,100.35590693,100.77003207,29352.90066944,29348.38150031,29990.29488889,29393.67340000,0,50,
1,158986,2023-10-20 21:45:00,29571.10000000,110.31444444,100.26215298,100.36318462,29358.61072613,29356.03497767,29990.29488889,29393.67340000,0,50,
2,158986,2023-10-20 22:00:00,29568.40000000,110.28555556,100.26215298,100.36318462,29358.61072613,29356.03497767,29987.48511111,29390.98960000,0,50,
0,158988,2023-10-20 22:00:00,29568.40000000,110.28555556,100.26788742,100.37269358,29365.83250791,29362.51176231,29987.48511111,29390.98960000,0,50,
3,158986,2023-10-20 22:15:00,29592.90000000,110.53666667,100.26215298,100.36318462,29358.61072613,29356.03497767,30012.93933333,29415.34260000,0,18,2023-10-21 02:43:00
1,158988,2023-10-20 22:15:00,29592.90000000,110.53666667,100.26788742,100.37269358,29365.83250791,29362.51176231,30012.93933333,29415.34260000,0,18,2023-10-21 02:43:00
2,158988,2023-10-20 22:30:00,29584.80000000,110.31333333,100.26788742,100.37269358,29365.83250791,29362.51176231,30003.99066667,29407.29120000,0,50,
3,158988,2023-10-20 22:45:00,29586.40000000,110.05333333,100.26788742,100.37269358,29365.83250791,29362.51176231,30004.60266667,29408.88160000,0,50,
0,158994,2023-10-20 23:30:00,29704.80000000,111.77666667,100.56912441,101.09488554,29376.76589505,29375.12537210,30129.55133333,29526.57120000,0,9,2023-10-21 01:36:00
1,158994,2023-10-20 23:45:00,29636.20000000,112.14000000,100.56912441,101.09488554,29376.76589505,29375.12537210,30062.33200000,29458.38280000,0,10,2023-10-21 02:00:00
0,158995,2023-10-20 23:45:00,29636.20000000,112.14000000,100.34636285,100.56912441,29379.32881204,29376.76589505,30062.33200000,29458.38280000,0,10,2023-10-21 02:00:00
2,158994,2023-10-21 00:00:00,29620.60000000,112.06777778,100.56912441,101.09488554,29376.76589505,29375.12537210,30046.45755556,29442.87640000,0,11,2023-10-21 02:34:00
1,158995,2023-10-21 00:00:00,29620.60000000,112.06777778,100.34636285,100.56912441,29379.32881204,29376.76589505,30046.45755556,29442.87640000,0,11,2023-10-21 02:34:00
0,158996,2023-10-21 00:00:00,29620.60000000,112.06777778,100.23655062,100.34636285,29383.32222370,29379.32881204,30046.45755556,29442.87640000,0,11,2023-10-21 02:34:00
3,158994,2023-10-21 00:15:00,29610.60000000,112.22777778,100.56912441,101.09488554,29376.76589505,29375.12537210,30037.06555556,29432.93640000,0,10,2023-10-21 02:38:00
2,158995,2023-10-21 00:15:00,29610.60000000,112.22777778,100.34636285,100.56912441,29379.32881204,29376.76589505,30037.06555556,29432.93640000,0,10,2023-10-21 02:38:00
1,158996,2023-10-21 00:15:00,29610.60000000,112.22777778,100.23655062,100.34636285,29383.32222370,29379.32881204,30037.06555556,29432.93640000,0,10,2023-10-21 02:38:00
3,158995,2023-10-21 00:30:00,29640.20000000,112.23444444,100.34636285,100.56912441,29379.32881204,29376.76589505,30066.69088889,29462.35880000,0,7,2023-10-21 02:00:00
2,158996,2023-10-21 00:30:00,29640.20000000,112.23444444,100.23655062,100.34636285,29383.32222370,29379.32881204,30066.69088889,29462.35880000,0,7,2023-10-21 02:00:00
3,158996,2023-10-21 00:45:00,29571.40000000,112.42444444,100.23655062,100.34636285,29383.32222370,29379.32881204,29998.61288889,29393.97160000,0,50,
0,159007,2023-10-21 02:45:00,29427.50000000,101.26222222,99.04250665,99.52352812,29423.27872639,29419.14301843,29812.29644444,29250.93500000,1,30,2023-10-21 10:01:00
1,159007,2023-10-21 03:00:00,29434.90000000,100.04333333,99.04250665,99.52352812,29423.27872639,29419.14301843,29815.06466667,29258.29060000,1,29,2023-10-21 10:01:00
2,159007,2023-10-21 03:15:00,29431.10000000,99.07222222,99.04250665,99.52352812,29423.27872639,29419.14301843,29807.57444444,29254.51340000,1,28,2023-10-21 10:01:00
3,159007,2023-10-21 03:30:00,29489.80000000,98.33222222,99.04250665,99.52352812,29423.27872639,29419.14301843,29863.46244444,29312.86120000,1,47,2023-10-21 15:00:00
0,159079,2023-10-21 20:45:00,29933.40000000,70.02888889,100.34091480,100.51415865,29676.44978854,29675.53447213,30199.50977778,29753.79960000,1,37,2023-10-22 05:55:00
1,159079,2023-10-21 21:00:00,29970.30000000,69.99000000,100.34091480,100.51415865,29676.44978854,29675.53447213,30236.26200000,29790.47820000,0,43,2023-10-22 07:40:00
2,159079,2023-10-21 21:15:00,29996.80000000,70.29777778,100.34091480,100.51415865,29676.44978854,29675.53447213,30263.93155556,29816.81920000,0,21,2023-10-22 02:24:00
3,159079,2023-10-21 21:30:00,30000.00000000,69.77888889,100.34091480,100.51415865,29676.44978854,29675.53447213,30265.15977778,29820.00000000,0,9,2023-10-21 23:38:00
0,159121,2023-10-22 07:15:00,29946.90000000,74.98000000,100.24100741,100.69675084,29842.18137684,29836.53034302,30231.82400000,29767.21860000,0,2,2023-10-22 07:40:00
1,159121,2023-10-22 07:30:00,29918.30000000,75.10111111,100.24100741,100.69675084,29842.18137684,29836.53034302,30203.68422222,29738.79020000,0,1,2023-10-22 07:40:00
2,159121,2023-10-22 07:45:00,29723.70000000,78.05333333,100.24100741,100.69675084,29842.18137684,29836.53034302,30020.30266667,29545.35780000,0,50,
0,159123,2023-10-22 07:45:00,29723.70000000,78.05333333,99.50421468,100.14058295,29849.73739087,29846.40859565,30020.30266667,29545.35780000,0,50,
3,159121,2023-10-22 08:00:00,29788.10000000,78.75222222,100.24100741,100.69675084,29842.18137684,29836.53034302,30087.35844444,29609.37140000,0,50,
1,159123,2023-10-22 08:00:00,29788.10000000,78.75222222,99.50421468,100.14058295,29849.73739087,29846.40859565,30087.35844444,29609.37140000,0,50,
2,159123,2023-10-22 08:15:00,29828.90000000,78.85000000,99.50421468,100.14058295,29849.73739087,29846.40859565,30128.53000000,29649.92660000,0,50,
3,159123,2023-10-22 08:30:00,29781.70000000,78.43777778,99.50421468,100.14058295,29849.73739087,29846.40859565,30079.76355556,29603.00980000,0,50,
0,159196,2023-10-23 02:00:00,30309.20000000,69.07333333,101.70228616,101.75502828,29916.46631885,29913.37631516,30571.67866667,30127.34480000,1,8,2023-10-23 03:49:00
1,159196,2023-10-23 02:15:00,30166.90000000,70.79111111,101.70228616,101.75502828,29916.46631885,29913.37631516,30435.90622222,29985.89860000,1,6,2023-10-23 03:42:00
2,159196,2023-10-23 02:30:00,30226.70000000,71.51555556,101.70228616,101.75502828,29916.46631885,29913.37631516,30498.45911111,30045.33980000,1,6,2023-10-23 03:46:00
3,159196,2023-10-23 02:45:00,30301.50000000,72.45888889,101.70228616,101.75502828,29916.46631885,29913.37631516,30576.84377778,30119.69100000,1,5,2023-10-23 03:49:00
0,159206,2023-10-23 04:30:00,30579.50000000,77.35666667,101.62072346,102.00436369,29952.65976427,29948.62836102,30873.45533333,30396.02300000,1,4,2023-10-23 05:25:00
1,159206,2023-10-23 04:45:00,30632.40000000,77.17888889,101.62072346,102.00436369,29952.65976427,29948.62836102,30925.67977778,30448.60560000,1,6,2023-10-23 06:11:00
2,159206,2023-10-23 05:00:00,30629.00000000,76.92444444,101.62072346,102.00436369,29952.65976427,29948.62836102,30921.31288889,30445.22600000,1,5,2023-10-23 06:11:00
3,159206,2023-10-23 05:15:00,30693.30000000,77.87000000,101.62072346,102.00436369,29952.65976427,29948.62836102,30989.20600000,30509.14020000,0,11,2023-10-23 07:54:00
