ticket,signal_time,leg,open_time,close_time,entry_price,exit_price,exit_reason,pl_pct,R,bars_held
2364,2018-12-10 12:15:00,3,2018-12-10 13:00:00,2018-12-10 14:15:00,3412.4000,3391.9256,Stop,-0.6000,-1.0000,5
2365,2018-12-10 14:30:00,0,2018-12-10 14:30:00,2018-12-10 15:00:00,3391.4000,3371.0516,Stop,-0.6000,-1.0000,2
2366,2018-12-10 14:30:00,1,2018-12-10 14:45:00,2018-12-10 15:00:00,3402.6000,3382.1844,Stop,-0.6000,-1.0000,1
2367,2018-12-10 14:30:00,2,2018-12-10 15:00:00,2018-12-10 15:00:00,3394.4000,3374.0336,Stop,-0.6000,-1.0000,0
2368,2018-12-10 15:15:00,0,2018-12-10 15:15:00,2018-12-10 16:00:00,3356.7000,3336.5598,Stop,-0.6000,-1.0000,3
2369,2018-12-10 14:30:00,3,2018-12-10 15:15:00,2018-12-10 16:00:00,3356.7000,3336.5598,Stop,-0.6000,-1.0000,3
2370,2018-12-10 15:15:00,1,2018-12-10 15:30:00,2018-12-10 16:00:00,3339.5000,3319.4630,Stop,-0.6000,-1.0000,2
2371,2018-12-10 15:15:00,2,2018-12-10 15:45:00,2018-12-10 16:00:00,3357.2000,3337.0568,Stop,-0.6000,-1.0000,1
2372,2018-12-10 15:15:00,3,2018-12-10 16:00:00,2018-12-10 16:00:00,3354.0000,3333.8760,Stop,-0.6000,-1.0000,0
2373,2018-12-10 16:30:00,0,2018-12-10 16:30:00,2018-12-10 17:15:00,3384.1000,3363.7954,Stop,-0.6000,-1.0000,3
2374,2018-12-10 16:30:00,1,2018-12-10 16:45:00,2018-12-10 17:15:00,3383.0000,3362.7020,Stop,-0.6000,-1.0000,2
2375,2018-12-10 16:30:00,2,2018-12-10 17:00:00,2018-12-10 17:15:00,3384.6000,3364.2924,Stop,-0.6000,-1.0000,1
2376,2018-12-10 16:30:00,3,2018-12-10 17:15:00,2018-12-10 17:15:00,3379.2000,3358.9248,Stop,-0.6000,-1.0000,0
2377,2018-12-10 17:30:00,0,2018-12-10 17:30:00,2018-12-10 17:30:00,3366.0000,3345.8040,Stop,-0.6000,-1.0000,0
2378,2018-12-10 17:30:00,1,2018-12-10 17:45:00,2018-12-10 18:45:00,3355.7000,3335.5658,Stop,-0.6000,-1.0000,4
2379,2018-12-10 17:30:00,2,2018-12-10 18:00:00,2018-12-10 18:45:00,3361.2000,3341.0328,Stop,-0.6000,-1.0000,3
2380,2018-12-10 18:15:00,0,2018-12-10 18:15:00,2018-12-10 18:45:00,3365.4000,3345.2076,Stop,-0.6000,-1.0000,2
2381,2018-12-10 17:30:00,3,2018-12-10 18:15:00,2018-12-10 18:45:00,3365.4000,3345.2076,Stop,-0.6000,-1.0000,2
2382,2018-12-10 18:15:00,1,2018-12-10 18:30:00,2018-12-10 18:45:00,3364.4000,3344.2136,Stop,-0.6000,-1.0000,1
2383,2018-12-10 18:15:00,2,2018-12-10 18:45:00,2018-12-10 18:45:00,3363.7000,3343.5178,Stop,-0.6000,-1.0000,0
2384,2018-12-10 19:00:00,0,2018-12-10 19:00:00,2018-12-10 19:15:00,3345.1000,3325.0294,Stop,-0.6000,-1.0000,1
2385,2018-12-10 18:15:00,3,2018-12-10 19:00:00,2018-12-10 19:15:00,3345.1000,3325.0294,Stop,-0.6000,-1.0000,1
2386,2018-12-10 19:00:00,1,2018-12-10 19:15:00,2018-12-10 19:15:00,3350.1000,3329.9994,Stop,-0.6000,-1.0000,0
2387,2018-12-10 19:30:00,0,2018-12-10 19:30:00,2018-12-10 19:30:00,3324.6000,3304.6524,Stop,-0.6000,-1.0000,0
2388,2018-12-10 19:00:00,2,2018-12-10 19:30:00,2018-12-10 19:30:00,3324.6000,3304.6524,Stop,-0.6000,-1.0000,0
2389,2018-12-10 19:30:00,1,2018-12-10 19:45:00,2018-12-11 10:15:00,3316.0000,3296.1040,Stop,-0.6000,-1.0000,58
2390,2018-12-10 19:00:00,3,2018-12-10 19:45:00,2018-12-11 10:15:00,3316.0000,3296.1040,Stop,-0.6000,-1.0000,58
2391,2018-12-10 19:30:00,2,2018-12-10 20:00:00,2018-12-11 10:15:00,3318.2000,3298.2908,Stop,-0.6000,-1.0000,57
2392,2018-12-10 20:15:00,0,2018-12-10 20:15:00,2018-12-11 10:15:00,3317.3000,3297.3962,Stop,-0.6000,-1.0000,56
2393,2018-12-10 19:30:00,3,2018-12-10 20:15:00,2018-12-11 10:15:00,3317.3000,3297.3962,Stop,-0.6000,-1.0000,56
2394,2018-12-10 20:15:00,1,2018-12-10 20:30:00,2018-12-11 10:30:00,3308.0000,3288.1520,Stop,-0.6000,-1.0000,56
2395,2018-12-10 20:15:00,2,2018-12-10 20:45:00,2018-12-11 10:15:00,3321.9000,3301.9686,Stop,-0.6000,-1.0000,54
2396,2018-12-10 20:15:00,3,2018-12-10 21:00:00,2018-12-11 01:00:00,3333.3000,3313.3002,Stop,-0.6000,-1.0000,16
2397,2018-12-12 07:45:00,0,2018-12-12 07:45:00,2018-12-12 13:00:00,3316.9000,3337.3018,Stop,0.6151,1.0251,21
2398,2018-12-12 07:45:00,1,2018-12-12 08:00:00,2018-12-12 13:00:00,3317.7000,3337.6860,Stop,0.6024,1.0040,20
2399,2018-12-12 07:45:00,2,2018-12-12 08:15:00,2018-12-12 12:45:00,3313.7000,3337.7324,Stop,0.7252,1.2087,18
2400,2018-12-12 07:45:00,3,2018-12-12 08:30:00,2018-12-12 12:45:00,3311.5000,3338.0407,Stop,0.8015,1.3358,17
2401,2018-12-12 13:15:00,0,2018-12-12 13:15:00,2018-12-12 16:45:00,3335.2000,3379.9522,Stop,1.3418,2.2364,14
2402,2018-12-12 13:15:00,1,2018-12-12 13:30:00,2018-12-12 16:45:00,3339.3000,3380.4251,Stop,1.2315,2.0526,13
2403,2018-12-12 13:15:00,2,2018-12-12 13:45:00,2018-12-12 15:00:00,3352.4000,3332.2856,Stop,-0.6000,-1.0000,5
2404,2018-12-12 13:15:00,3,2018-12-12 14:00:00,2018-12-12 15:00:00,3343.9000,3323.8366,Stop,-0.6000,-1.0000,4
2405,2018-12-12 17:00:00,0,2018-12-12 17:00:00,2018-12-12 22:45:00,3380.1000,3359.8194,Stop,-0.6000,-1.0000,23
2406,2018-12-12 17:00:00,1,2018-12-12 17:15:00,2018-12-12 22:45:00,3380.8000,3360.5152,Stop,-0.6000,-1.0000,22
2407,2018-12-12 17:00:00,2,2018-12-12 17:30:00,2018-12-12 22:45:00,3374.0000,3353.7560,Stop,-0.6000,-1.0000,21
2408,2018-12-12 17:00:00,3,2018-12-12 17:45:00,2018-12-12 22:45:00,3378.6000,3358.3284,Stop,-0.6000,-1.0000,20
2409,2018-12-12 23:00:00,0,2018-12-12 23:00:00,2018-12-13 01:15:00,3352.6000,3332.4844,Stop,-0.6000,-1.0000,9
2410,2018-12-12 23:00:00,1,2018-12-12 23:15:00,2018-12-13 01:15:00,3356.0000,3335.8640,Stop,-0.6000,-1.0000,8
2411,2018-12-12 23:00:00,2,2018-12-12 23:30:00,2018-12-13 01:15:00,3358.7000,3338.5478,Stop,-0.6000,-1.0000,7
2412,2018-12-12 23:00:00,3,2018-12-12 23:45:00,2018-12-13 01:15:00,3359.7000,3339.5418,Stop,-0.6000,-1.0000,6
2413,2018-12-13 01:30:00,0,2018-12-13 01:30:00,2018-12-13 04:00:00,3330.6000,3310.6164,Stop,-0.6000,-1.0000,10
2414,2018-12-13 01:30:00,1,2018-12-13 01:45:00,2018-12-13 04:00:00,3326.5000,3306.5410,Stop,-0.6000,-1.0000,9
2415,2018-12-13 01:30:00,2,2018-12-13 02:00:00,2018-12-13 05:15:00,3317.6000,3297.6944,Stop,-0.6000,-1.0000,13
2416,2018-12-13 01:30:00,3,2018-12-13 02:15:00,2018-12-13 04:00:00,3324.1000,3304.1554,Stop,-0.6000,-1.0000,7
2417,2018-12-13 04:15:00,0,2018-12-13 04:15:00,2018-12-13 05:15:00,3306.6000,3286.7604,Stop,-0.6000,-1.0000,4
2418,2018-12-13 04:15:00,1,2018-12-13 04:30:00,2018-12-13 05:15:00,3310.2000,3290.3388,Stop,-0.6000,-1.0000,3
2419,2018-12-13 04:15:00,2,2018-12-13 04:45:00,2018-12-13 05:45:00,3305.7000,3285.8658,Stop,-0.6000,-1.0000,4
2420,2018-12-13 04:15:00,3,2018-12-13 05:00:00,2018-12-13 05:15:00,3306.5000,3286.6610,Stop,-0.6000,-1.0000,1
2421,2018-12-13 05:30:00,0,2018-12-13 05:30:00,2018-12-13 17:45:00,3289.8000,3303.8904,Stop,0.4283,0.7138,49
2422,2018-12-13 05:30:00,1,2018-12-13 05:45:00,2018-12-13 17:00:00,3296.4000,3304.7053,Stop,0.2520,0.4199,45
2423,2018-12-13 05:30:00,2,2018-12-13 06:00:00,2018-12-13 17:45:00,3309.0000,3303.8778,Stop,-0.1548,-0.2580,47
2424,2018-12-13 05:30:00,3,2018-12-13 06:15:00,2018-12-13 17:00:00,3301.3000,3304.0509,Stop,0.0833,0.1389,43
2425,2018-12-13 18:00:00,0,2018-12-13 18:00:00,2018-12-13 19:30:00,3304.7000,3284.8718,Stop,-0.6000,-1.0000,6
2426,2018-12-13 18:00:00,1,2018-12-13 18:15:00,2018-12-13 19:30:00,3312.6000,3292.7244,Stop,-0.6000,-1.0000,5
2427,2018-12-13 18:00:00,2,2018-12-13 18:30:00,2018-12-13 19:30:00,3313.9000,3294.0166,Stop,-0.6000,-1.0000,4
2428,2018-12-13 18:00:00,3,2018-12-13 18:45:00,2018-12-13 19:30:00,3314.3000,3294.4142,Stop,-0.6000,-1.0000,3
2429,2018-12-17 12:30:00,0,2018-12-17 12:30:00,2018-12-17 13:30:00,3291.2000,3329.7087,Stop,1.1700,1.9501,4
2430,2018-12-17 12:30:00,1,2018-12-17 12:45:00,2018-12-17 13:30:00,3318.1000,3329.4849,Stop,0.3431,0.5719,3
2431,2018-12-17 12:30:00,2,2018-12-17 13:00:00,2018-12-17 13:30:00,3323.7000,3328.9698,Stop,0.1586,0.2643,2
2432,2018-12-17 12:30:00,3,2018-12-17 13:15:00,2018-12-17 13:45:00,3334.0000,3313.9960,Stop,-0.6000,-1.0000,2
2433,2018-12-17 13:45:00,0,2018-12-17 13:45:00,2018-12-17 19:15:00,3321.4000,3465.3649,Stop,4.3345,7.2241,22
2434,2018-12-17 13:45:00,1,2018-12-17 14:00:00,2018-12-17 19:15:00,3328.0000,3464.9384,Stop,4.1147,6.8579,21
2435,2018-12-17 13:45:00,2,2018-12-17 14:15:00,2018-12-17 19:45:00,3339.5000,3464.6767,Stop,3.7484,6.2473,22
2436,2018-12-17 13:45:00,3,2018-12-17 14:30:00,2018-12-17 14:30:00,3350.8000,3330.6952,Stop,-0.6000,-1.0000,0
2437,2018-12-17 19:30:00,0,2018-12-17 19:30:00,2018-12-17 19:45:00,3481.8000,3460.9092,Stop,-0.6000,-1.0000,1
2438,2018-12-17 19:30:00,1,2018-12-17 19:45:00,2018-12-17 19:45:00,3478.5000,3457.6290,Stop,-0.6000,-1.0000,0
2439,2018-12-17 20:00:00,0,2018-12-17 20:00:00,2018-12-17 21:00:00,3472.5000,3464.7849,Stop,-0.2222,-0.3703,4
2440,2018-12-17 19:30:00,2,2018-12-17 20:00:00,2018-12-17 21:00:00,3472.5000,3464.7849,Stop,-0.2222,-0.3703,4
2441,2018-12-17 20:00:00,1,2018-12-17 20:15:00,2018-12-17 21:00:00,3482.1000,3464.6033,Stop,-0.5025,-0.8375,3
2442,2018-12-17 19:30:00,3,2018-12-17 20:15:00,2018-12-17 21:00:00,3482.1000,3464.6033,Stop,-0.5025,-0.8375,3
2443,2018-12-17 20:00:00,2,2018-12-17 20:30:00,2018-12-17 21:00:00,3474.2000,3463.9573,Stop,-0.2948,-0.4914,2
2444,2018-12-17 20:00:00,3,2018-12-17 20:45:00,2018-12-17 21:00:00,3500.0000,3479.0000,Stop,-0.6000,-1.0000,1
2445,2018-12-17 21:15:00,0,2018-12-17 21:15:00,2018-12-17 21:30:00,3450.6000,3429.8964,Stop,-0.6000,-1.0000,1
2446,2018-12-17 21:15:00,1,2018-12-17 21:30:00,2018-12-17 22:45:00,3439.8000,3419.1612,Stop,-0.6000,-1.0000,5
2447,2018-12-17 21:45:00,0,2018-12-17 21:45:00,2018-12-18 08:15:00,3428.4000,3417.1798,Stop,-0.3273,-0.5455,42
2448,2018-12-17 21:15:00,2,2018-12-17 21:45:00,2018-12-18 08:15:00,3428.4000,3417.1798,Stop,-0.3273,-0.5455,42
2449,2018-12-17 21:45:00,1,2018-12-17 22:00:00,2018-12-17 22:45:00,3432.4000,3411.8056,Stop,-0.6000,-1.0000,3
2450,2018-12-17 21:15:00,3,2018-12-17 22:00:00,2018-12-17 22:45:00,3432.4000,3411.8056,Stop,-0.6000,-1.0000,3
2451,2018-12-17 21:45:00,2,2018-12-17 22:15:00,2018-12-17 22:45:00,3447.5000,3426.8150,Stop,-0.6000,-1.0000,2
2452,2018-12-17 21:45:00,3,2018-12-17 22:30:00,2018-12-17 22:45:00,3436.6000,3415.9804,Stop,-0.6000,-1.0000,1
2453,2018-12-18 08:30:00,0,2018-12-18 08:30:00,2018-12-18 08:30:00,3405.0000,3384.5700,Stop,-0.6000,-1.0000,0
2454,2018-12-18 08:30:00,1,2018-12-18 08:45:00,2018-12-18 17:15:00,3392.6000,3441.9638,Stop,1.4550,2.4251,34
2455,2018-12-18 08:30:00,2,2018-12-18 09:00:00,2018-12-18 17:15:00,3392.5000,3441.6809,Stop,1.4497,2.4162,33
2456,2018-12-18 09:15:00,0,2018-12-18 09:15:00,2018-12-18 17:15:00,3378.3000,3441.1953,Stop,1.8617,3.1029,32
2457,2018-12-18 08:30:00,3,2018-12-18 09:15:00,2018-12-18 17:15:00,3378.3000,3441.1953,Stop,1.8617,3.1029,32
2458,2018-12-18 09:15:00,1,2018-12-18 09:30:00,2018-12-18 17:15:00,3385.6000,3440.8829,Stop,1.6329,2.7215,31
2459,2018-12-18 09:15:00,2,2018-12-18 09:45:00,2018-12-18 17:15:00,3387.5000,3440.9082,Stop,1.5766,2.6277,30
2460,2018-12-18 09:15:00,3,2018-12-18 10:00:00,2018-12-18 17:15:00,3390.8000,3440.9716,Stop,1.4796,2.4661,29
2461,2018-12-18 17:30:00,0,2018-12-18 17:30:00,2018-12-19 04:30:00,3433.0000,3653.2678,Stop,6.4162,10.6936,44
2462,2018-12-18 17:30:00,1,2018-12-18 17:45:00,2018-12-18 18:15:00,3445.4000,3424.7276,Stop,-0.6000,-1.0000,2
2463,2018-12-18 17:30:00,2,2018-12-18 18:00:00,2018-12-18 18:00:00,3452.9000,3432.1826,Stop,-0.6000,-1.0000,0
2464,2018-12-18 17:30:00,3,2018-12-18 18:15:00,2018-12-19 04:30:00,3432.4000,3654.6316,Stop,6.4745,10.7909,41
2465,2018-12-19 04:45:00,0,2018-12-19 04:45:00,2018-12-19 07:00:00,3657.0000,3635.0580,Stop,-0.6000,-1.0000,9
2466,2018-12-19 04:45:00,1,2018-12-19 05:00:00,2018-12-19 07:15:00,3652.7000,3630.7838,Stop,-0.6000,-1.0000,9
2467,2018-12-19 04:45:00,2,2018-12-19 05:15:00,2018-12-19 07:00:00,3667.8000,3645.7932,Stop,-0.6000,-1.0000,7
2468,2018-12-19 04:45:00,3,2018-12-19 05:30:00,2018-12-19 07:00:00,3658.8000,3636.8472,Stop,-0.6000,-1.0000,6
2469,2018-12-19 07:15:00,0,2018-12-19 07:15:00,2018-12-19 14:00:00,3637.7000,3784.9438,Stop,4.0477,6.7462,27
2470,2018-12-19 07:15:00,1,2018-12-19 07:30:00,2018-12-19 14:00:00,3638.7000,3784.7369,Stop,4.0134,6.6891,26
2471,2018-12-19 07:15:00,2,2018-12-19 07:45:00,2018-12-19 14:00:00,3635.4000,3785.1338,Stop,4.1188,6.8646,25
2472,2018-12-19 07:15:00,3,2018-12-19 08:00:00,2018-12-19 14:00:00,3650.5000,3784.7284,Stop,3.6770,6.1283,24
2473,2018-12-19 14:15:00,0,2018-12-19 14:15:00,2018-12-19 14:15:00,3779.0000,3756.3260,Stop,-0.6000,-1.0000,0
2474,2018-12-19 14:30:00,0,2018-12-19 14:30:00,2018-12-19 14:30:00,3757.8000,3735.2532,Stop,-0.6000,-1.0000,0
2475,2018-12-19 14:15:00,1,2018-12-19 14:30:00,2018-12-19 14:30:00,3757.8000,3735.2532,Stop,-0.6000,-1.0000,0
2476,2018-12-19 14:45:00,0,2018-12-19 14:45:00,2018-12-19 14:45:00,3742.5000,3720.0450,Stop,-0.6000,-1.0000,0
2477,2018-12-19 14:30:00,1,2018-12-19 14:45:00,2018-12-19 14:45:00,3742.5000,3720.0450,Stop,-0.6000,-1.0000,0
2478,2018-12-19 14:15:00,2,2018-12-19 14:45:00,2018-12-19 14:45:00,3742.5000,3720.0450,Stop,-0.6000,-1.0000,0
2479,2018-12-19 15:00:00,0,2018-12-19 15:00:00,2018-12-19 15:30:00,3721.3000,3698.9722,Stop,-0.6000,-1.0000,2
2480,2018-12-19 14:45:00,1,2018-12-19 15:00:00,2018-12-19 15:30:00,3721.3000,3698.9722,Stop,-0.6000,-1.0000,2
2481,2018-12-19 14:30:00,2,2018-12-19 15:00:00,2018-12-19 15:30:00,3721.3000,3698.9722,Stop,-0.6000,-1.0000,2
2482,2018-12-19 14:15:00,3,2018-12-19 15:00:00,2018-12-19 15:30:00,3721.3000,3698.9722,Stop,-0.6000,-1.0000,2
2483,2018-12-19 15:00:00,1,2018-12-19 15:15:00,2018-12-19 15:15:00,3757.1000,3734.5574,Stop,-0.6000,-1.0000,0
2484,2018-12-19 14:45:00,2,2018-12-19 15:15:00,2018-12-19 15:15:00,3757.1000,3734.5574,Stop,-0.6000,-1.0000,0
2485,2018-12-19 14:30:00,3,2018-12-19 15:15:00,2018-12-19 15:15:00,3757.1000,3734.5574,Stop,-0.6000,-1.0000,0
2486,2018-12-19 15:00:00,2,2018-12-19 15:30:00,2018-12-19 15:30:00,3729.4000,3707.0236,Stop,-0.6000,-1.0000,0
2487,2018-12-19 14:45:00,3,2018-12-19 15:30:00,2018-12-19 15:30:00,3729.4000,3707.0236,Stop,-0.6000,-1.0000,0
2488,2018-12-19 15:45:00,0,2018-12-19 15:45:00,2018-12-19 20:00:00,3703.3000,3681.0802,Stop,-0.6000,-1.0000,17
2489,2018-12-19 15:00:00,3,2018-12-19 15:45:00,2018-12-19 20:00:00,3703.3000,3681.0802,Stop,-0.6000,-1.0000,17
2490,2018-12-19 15:45:00,1,2018-12-19 16:00:00,2018-12-19 20:00:00,3709.6000,3687.3424,Stop,-0.6000,-1.0000,16
2491,2018-12-19 15:45:00,2,2018-12-19 16:15:00,2018-12-19 20:00:00,3715.7000,3693.4058,Stop,-0.6000,-1.0000,15
2492,2018-12-19 15:45:00,3,2018-12-19 16:30:00,2018-12-19 20:00:00,3719.0000,3696.6860,Stop,-0.6000,-1.0000,14
2493,2018-12-19 20:15:00,0,2018-12-19 20:15:00,2018-12-19 20:15:00,3667.4000,3645.3956,Stop,-0.6000,-1.0000,0
2494,2018-12-19 20:30:00,0,2018-12-19 20:30:00,2018-12-19 21:30:00,3653.8000,3631.8772,Stop,-0.6000,-1.0000,4
2495,2018-12-19 20:15:00,1,2018-12-19 20:30:00,2018-12-19 21:30:00,3653.8000,3631.8772,Stop,-0.6000,-1.0000,4
2496,2018-12-19 20:30:00,1,2018-12-19 20:45:00,2018-12-19 21:15:00,3659.7000,3637.7418,Stop,-0.6000,-1.0000,2
2497,2018-12-19 20:15:00,2,2018-12-19 20:45:00,2018-12-19 21:15:00,3659.7000,3637.7418,Stop,-0.6000,-1.0000,2
2498,2018-12-19 20:30:00,2,2018-12-19 21:00:00,2018-12-19 21:15:00,3670.7000,3648.6758,Stop,-0.6000,-1.0000,1
2499,2018-12-19 20:15:00,3,2018-12-19 21:00:00,2018-12-19 21:15:00,3670.7000,3648.6758,Stop,-0.6000,-1.0000,1
2500,2018-12-19 20:30:00,3,2018-12-19 21:15:00,2018-12-19 21:15:00,3659.6000,3637.6424,Stop,-0.6000,-1.0000,0
2501,2018-12-19 21:45:00,0,2018-12-19 21:45:00,2018-12-19 21:45:00,3616.9000,3595.1986,Stop,-0.6000,-1.0000,0
2502,2018-12-19 22:00:00,0,2018-12-19 22:00:00,2018-12-20 11:30:00,3608.4000,3955.4811,Stop,9.6187,16.0312,54
2503,2018-12-19 21:45:00,1,2018-12-19 22:00:00,2018-12-20 11:30:00,3608.4000,3955.4811,Stop,9.6187,16.0312,54
2504,2018-12-19 22:00:00,1,2018-12-19 22:15:00,2018-12-20 00:00:00,3632.8000,3611.0032,Stop,-0.6000,-1.0000,7
2505,2018-12-19 21:45:00,2,2018-12-19 22:15:00,2018-12-20 00:00:00,3632.8000,3611.0032,Stop,-0.6000,-1.0000,7
2506,2018-12-19 22:00:00,2,2018-12-19 22:30:00,2018-12-19 23:45:00,3643.7000,3621.8378,Stop,-0.6000,-1.0000,5
2507,2018-12-19 21:45:00,3,2018-12-19 22:30:00,2018-12-19 23:45:00,3643.7000,3621.8378,Stop,-0.6000,-1.0000,5
2508,2018-12-19 22:00:00,3,2018-12-19 22:45:00,2018-12-20 00:00:00,3633.2000,3611.4008,Stop,-0.6000,-1.0000,5
2509,2018-12-20 11:45:00,0,2018-12-20 11:45:00,2018-12-20 13:15:00,3962.1000,3938.3274,Stop,-0.6000,-1.0000,6
2510,2018-12-20 11:45:00,1,2018-12-20 12:00:00,2018-12-20 13:15:00,3959.4000,3935.6436,Stop,-0.6000,-1.0000,5
2511,2018-12-20 11:45:00,2,2018-12-20 12:15:00,2018-12-20 13:00:00,3983.7000,3959.7978,Stop,-0.6000,-1.0000,3
2512,2018-12-20 11:45:00,3,2018-12-20 12:30:00,2018-12-20 13:15:00,3975.1000,3951.2494,Stop,-0.6000,-1.0000,3
2513,2018-12-20 13:30:00,0,2018-12-20 13:30:00,2018-12-20 17:45:00,3932.0000,3992.4956,Stop,1.5385,2.5642,17
2514,2018-12-20 13:30:00,1,2018-12-20 13:45:00,2018-12-20 13:45:00,3944.5000,3920.8330,Stop,-0.6000,-1.0000,0
2515,2018-12-20 13:30:00,2,2018-12-20 14:00:00,2018-12-20 14:30:00,3957.6000,3933.8544,Stop,-0.6000,-1.0000,2
2516,2018-12-20 13:30:00,3,2018-12-20 14:15:00,2018-12-20 14:30:00,3951.6000,3927.8904,Stop,-0.6000,-1.0000,1
2517,2018-12-20 18:00:00,0,2018-12-20 18:00:00,2018-12-20 18:30:00,4004.1000,3980.0754,Stop,-0.6000,-1.0000,2
2518,2018-12-20 18:00:00,1,2018-12-20 18:15:00,2018-12-20 18:30:00,4010.0000,3985.9400,Stop,-0.6000,-1.0000,1
2519,2018-12-20 18:00:00,2,2018-12-20 18:30:00,2018-12-20 18:30:00,4008.7000,3984.6478,Stop,-0.6000,-1.0000,0
2520,2018-12-20 18:45:00,0,2018-12-20 18:45:00,2018-12-20 20:00:00,3971.0000,3947.1740,Stop,-0.6000,-1.0000,5
2521,2018-12-20 18:00:00,3,2018-12-20 18:45:00,2018-12-20 20:00:00,3971.0000,3947.1740,Stop,-0.6000,-1.0000,5
2522,2018-12-20 18:45:00,1,2018-12-20 19:00:00,2018-12-20 20:00:00,3988.4000,3964.4696,Stop,-0.6000,-1.0000,4
2523,2018-12-20 18:45:00,2,2018-12-20 19:15:00,2018-12-20 20:00:00,3981.4000,3957.5116,Stop,-0.6000,-1.0000,3
2524,2018-12-20 18:45:00,3,2018-12-20 19:30:00,2018-12-20 20:00:00,3998.8000,3974.8072,Stop,-0.6000,-1.0000,2
2525,2018-12-20 20:15:00,0,2018-12-20 20:15:00,2018-12-20 20:15:00,3890.5000,3867.1570,Stop,-0.6000,-1.0000,0
2526,2018-12-20 20:30:00,0,2018-12-20 20:30:00,2018-12-20 20:30:00,3888.2000,3864.8708,Stop,-0.6000,-1.0000,0
2527,2018-12-20 20:15:00,1,2018-12-20 20:30:00,2018-12-20 20:30:00,3888.2000,3864.8708,Stop,-0.6000,-1.0000,0
2528,2018-12-20 20:45:00,0,2018-12-20 20:45:00,2018-12-20 20:45:00,3854.5000,3831.3730,Stop,-0.6000,-1.0000,0
2529,2018-12-20 20:30:00,1,2018-12-20 20:45:00,2018-12-20 20:45:00,3854.5000,3831.3730,Stop,-0.6000,-1.0000,0
2530,2018-12-20 20:15:00,2,2018-12-20 20:45:00,2018-12-20 20:45:00,3854.5000,3831.3730,Stop,-0.6000,-1.0000,0
2531,2018-12-20 20:45:00,1,2018-12-20 21:00:00,2018-12-21 02:15:00,3834.6000,3964.9887,Stop,3.4003,5.6672,21
2532,2018-12-20 20:30:00,2,2018-12-20 21:00:00,2018-12-21 02:15:00,3834.6000,3964.9887,Stop,3.4003,5.6672,21
2533,2018-12-20 20:15:00,3,2018-12-20 21:00:00,2018-12-21 02:15:00,3834.6000,3964.9887,Stop,3.4003,5.6672,21
2534,2018-12-20 20:45:00,2,2018-12-20 21:15:00,2018-12-21 02:15:00,3873.1000,3963.5953,Stop,2.3365,3.8942,20
2535,2018-12-20 20:30:00,3,2018-12-20 21:15:00,2018-12-21 02:15:00,3873.1000,3963.5953,Stop,2.3365,3.8942,20
2536,2018-12-20 20:45:00,3,2018-12-20 21:30:00,2018-12-21 02:15:00,3874.0000,3964.3511,Stop,2.3322,3.8871,19
2537,2018-12-20 22:30:00,0,2018-12-20 22:30:00,2018-12-21 02:15:00,3976.6000,3962.1302,Stop,-0.3639,-0.6065,15
2538,2018-12-20 22:30:00,1,2018-12-20 22:45:00,2018-12-21 02:15:00,3981.1000,3961.2056,Stop,-0.4997,-0.8329,14
2539,2018-12-20 22:30:00,2,2018-12-20 23:00:00,2018-12-21 00:00:00,4010.2000,3986.1388,Stop,-0.6000,-1.0000,4
2540,2018-12-20 22:30:00,3,2018-12-20 23:15:00,2018-12-20 23:30:00,4017.7000,3993.5938,Stop,-0.6000,-1.0000,1
2541,2018-12-21 02:30:00,0,2018-12-21 02:30:00,2018-12-21 03:15:00,3962.5000,3938.7250,Stop,-0.6000,-1.0000,3
2542,2018-12-21 02:30:00,1,2018-12-21 02:45:00,2018-12-21 03:15:00,3967.2000,3943.3968,Stop,-0.6000,-1.0000,2
2543,2018-12-21 02:30:00,2,2018-12-21 03:00:00,2018-12-21 03:00:00,3979.2000,3955.3248,Stop,-0.6000,-1.0000,0
2544,2018-12-21 02:30:00,3,2018-12-21 03:15:00,2018-12-21 03:15:00,3966.7000,3942.8998,Stop,-0.6000,-1.0000,0
2545,2018-12-21 03:30:00,0,2018-12-21 03:30:00,2018-12-21 05:00:00,3962.1000,3938.3274,Stop,-0.6000,-1.0000,6
2546,2018-12-21 03:30:00,1,2018-12-21 03:45:00,2018-12-21 04:15:00,3973.5000,3949.6590,Stop,-0.6000,-1.0000,2
2547,2018-12-21 03:30:00,2,2018-12-21 04:00:00,2018-12-21 04:00:00,3986.4000,3962.4816,Stop,-0.6000,-1.0000,0
2548,2018-12-21 03:30:00,3,2018-12-21 04:15:00,2018-12-21 05:00:00,3965.1000,3941.3094,Stop,-0.6000,-1.0000,3
2549,2018-12-21 05:15:00,0,2018-12-21 05:15:00,2018-12-21 05:30:00,3944.5000,3920.8330,Stop,-0.6000,-1.0000,1
2550,2018-12-21 05:15:00,1,2018-12-21 05:30:00,2018-12-21 05:30:00,3948.4000,3924.7096,Stop,-0.6000,-1.0000,0
2551,2018-12-21 05:15:00,2,2018-12-21 05:45:00,2018-12-21 05:45:00,3925.5000,3901.9470,Stop,-0.6000,-1.0000,0
2552,2018-12-21 05:15:00,3,2018-12-21 06:00:00,2018-12-21 06:00:00,3927.7000,3904.1338,Stop,-0.6000,-1.0000,0
