breakeven_R,atr14_pct,atr_ratio_14_90,vol20,vol200,vol_ratio_20_200,range_pct,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,ret20_atr,ret50_atr,pos_in_range50,dist_hh20_atr,mom14,mom_diff,vwap_dist_atr,vwap_slope_atr,rsi14,vol_ratio_volume,gap_open_atr,hour,dow,label,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R
3.93596453,0.00423502,0.68140654,0.00359427,0.00412672,0.87097463,0.00403787,1.49932610,1.95833797,7.83579220,2.45603448,1.19784483,0.89416763,-0.18103448,101.09088091,0.00727856,3.05570292,0.10842661,70.38377987,1.46075654,0.01659483,0,5,0,2020-11-07 00:30:00,2020-11-07 02:40:00,64835,64836,15652.90000000,1,0.26768536
3.89049073,0.00412367,0.67125317,0.00358342,0.00411670,0.87045977,0.00309675,1.07931149,1.59971454,7.63315428,2.60512025,3.06749418,0.85071456,-0.53529868,100.68284450,-0.40803641,2.70955964,0.08407031,63.37033300,1.47506197,0.01396431,0,5,0,2020-11-07 00:45:00,2020-11-07 02:40:00,64835,64837,15630.20000000,2,0.02559541
3.84893857,0.00396165,0.65187946,0.00356714,0.00411743,0.86635168,0.00383497,0.87234667,1.44713486,7.71285111,2.88953019,2.54207549,0.83159521,-0.71753434,100.34563396,-0.33721054,2.59134451,0.07082294,57.39010989,0.85511328,0.00000000,1,5,0,2020-11-07 01:00:00,2020-11-07 02:42:00,64835,64838,15619.40000000,3,-0.08958395
3.63656687,0.00454194,0.79103060,0.00220636,0.00413273,0.53387548,0.00581100,-0.34964638,0.25881344,5.63081682,0.88215692,-1.09280016,0.68645276,-2.48672120,99.69656815,-0.26943003,1.10179331,0.05854079,44.08091908,1.48183341,-0.00565485,2,5,0,2020-11-07 02:45:00,2020-11-07 04:33:00,64845,64845,15573.50000000,0,0.00000000
3.63151319,0.00458918,0.80042103,0.00219670,0.00413208,0.53162150,0.00314049,-0.35240387,0.20447203,5.47555496,0.58216713,0.96841263,0.68092692,-2.50499800,99.75079598,0.05422783,0.99904886,0.04823813,45.03699923,1.53549775,-0.01959216,3,5,0,2020-11-07 03:00:00,2020-11-07 04:38:00,64845,64846,15569.40000000,1,-0.04387796
3.60343369,0.00446776,0.78524540,0.00217148,0.00413260,0.52545043,0.00334852,-0.48003404,0.04023390,5.40594955,0.77681874,1.65289766,0.66007130,-2.74332100,99.79795518,0.04715920,0.81177836,0.04688223,45.90377113,1.11242314,0.00000000,3,5,0,2020-11-07 03:15:00,2020-11-07 04:39:00,64845,64847,15559.10000000,2,-0.15410794
3.55324579,0.00428281,0.76342503,0.00219379,0.00413080,0.53108134,0.00204698,-0.11616385,0.39726501,5.94227999,1.06678082,1.93878425,0.70427807,-2.48565925,100.04558061,0.24762543,1.15952439,0.05753758,50.89759798,1.27777139,-0.01648116,3,5,0,2020-11-07 03:30:00,2020-11-07 04:33:00,64845,64848,15582.80000000,3,0.09952804
3.54881019,0.00452314,0.80726873,0.00238922,0.00414087,0.57698423,0.00581020,-1.34533752,-1.13954493,3.83955858,-1.68320065,-0.11859563,0.50623886,-3.95795060,98.96574882,-0.44780099,-0.62700570,0.02057092,33.30580219,0.39572390,-0.01428863,4,5,0,2020-11-07 04:45:00,2020-11-07 14:19:00,64853,64853,15471.80000000,0,0.00000000
3.54093640,0.00454623,0.81308724,0.00244993,0.00414077,0.59166050,0.00328264,-0.78490474,-0.63720583,4.23748065,-1.00719424,-0.13334684,0.56506239,-3.46134360,99.08619191,0.12044309,-0.18928440,0.03492207,35.78528827,0.41130015,0.01418583,5,5,0,2020-11-07 05:00:00,2020-11-07 08:07:00,64853,64854,15506.80000000,1,0.37703004
3.54643102,0.00443578,0.79210491,0.00232175,0.00413594,0.56135817,0.00496007,-0.75423998,-0.65548326,4.27153783,-1.76526797,0.20066473,0.56149733,-3.57706689,98.61903581,-0.46715611,-0.29704863,0.07394438,24.92492492,0.64266774,0.01454092,5,5,0,2020-11-07 05:15:00,2020-11-07 08:07:00,64853,64855,15504.80000000,2,0.35548546
3.52445607,0.00423920,0.76157407,0.00229915,0.00413627,0.55585005,0.00270587,-0.46572084,-0.39538932,4.69084607,-1.97568389,0.35866261,0.59358289,-3.46504559,99.00748849,0.38845268,-0.08655229,0.04964563,30.90328915,0.29871355,0.06079027,5,5,0,2020-11-07 05:30:00,2020-11-07 07:52:00,64853,64856,15525.80000000,3,0.58170349
3.27298168,0.00415559,0.80407934,0.00269760,0.00326407,0.82645477,0.00569696,1.01421111,2.56372845,2.57948647,3.03425042,4.90668164,0.76691729,-1.94946659,100.51022083,-0.43414391,2.03677248,0.01056272,57.89152956,2.00305840,0.01257720,16,6,1,2020-11-08 16:15:00,2020-11-08 17:45:00,64995,64995,15307.20000000,0,0.00000000
3.25775722,0.00406159,0.78956284,0.00270541,0.00319424,0.84696534,0.00210431,0.87362399,2.45137496,2.54201071,2.92679002,5.58970233,0.75845865,-2.06757844,100.38772404,-0.12249679,2.00688669,0.00523363,56.12181479,1.81879232,0.01287208,16,6,1,2020-11-08 16:30:00,2020-11-08 17:45:00,64995,64996,15302.70000000,1,-0.04899655
3.20790188,0.00400685,0.79106461,0.00275955,0.00319127,0.86471881,0.00348564,1.48727750,3.11126885,3.29672023,3.62764228,5.60487805,0.84642857,-1.32845528,100.93844535,0.55072131,2.78745972,0.00161358,64.48142886,1.88413433,0.00162602,16,6,0,2020-11-08 16:45:00,2020-11-08 21:27:00,64995,64997,15348.80000000,2,0.45294589
3.19919390,0.00397421,0.78678176,0.00274886,0.00319452,0.86049252,0.00455748,1.83631982,3.51980996,3.81174490,3.56952559,6.48305679,0.90770677,-0.80322505,101.51802156,0.57957621,3.30912343,0.02857560,74.43688908,2.23563964,-0.00654358,17,6,0,2020-11-08 17:00:00,2020-11-08 19:53:00,64995,64998,15380.90000000,3,0.80245462
2.53545508,0.00403624,1.00821500,0.00356720,0.00319146,1.11773206,0.00565008,-0.07344030,1.12094509,3.14993695,-0.94179773,4.66238090,0.59026865,-1.65377109,100.12990640,-0.60952655,3.84484104,0.00261813,51.86358554,1.03464488,0.00000000,0,0,0,2020-11-09 00:15:00,2020-11-09 07:53:00,65027,65027,15415.70000000,0,0.00000000
2.52655130,0.00429007,1.07539526,0.00324018,0.00321351,1.00829860,0.00602674,1.05234089,2.19144628,4.13815915,2.24709927,5.03115599,0.74412925,-0.31585733,100.87613096,0.74622456,4.83236938,-0.00228663,61.48856265,0.92732421,0.00000000,0,0,0,2020-11-09 00:30:00,2020-11-09 03:14:00,65027,65028,15497.60000000,1,0.88546093
2.51885318,0.00429104,1.07892027,0.00340548,0.00323628,1.05228180,0.00598115,2.09282989,3.31065500,5.32792776,2.96570879,5.30926183,0.90325005,-0.10020297,101.65573931,0.77960835,6.05633239,0.01542214,69.95283019,0.83906819,0.00149557,0,0,0,2020-11-09 00:45:00,2020-11-09 01:49:00,65027,65029,15582.40000000,2,1.80227517
2.53576848,0.00422133,1.05431188,0.00334078,0.00322740,1.03512910,0.00383999,1.44113767,2.72247056,4.84020235,3.28972573,5.35589900,0.83674620,-0.64148890,101.88608765,0.23034834,5.62659383,0.00437346,73.90365449,0.76245518,0.00152373,1,0,0,2020-11-09 01:00:00,2020-11-09 02:17:00,65027,65030,15547.00000000,3,1.41954847
2.59221462,0.00385572,0.94210845,0.00287222,0.00323122,0.88889607,0.00535576,-1.27692301,-0.43600398,2.11716072,-1.91836243,0.58326309,0.35671758,-3.50632149,98.73574504,-0.85064253,3.62047270,0.00196315,27.75519422,0.80406544,-0.02022878,4,0,0,2020-11-09 04:15:00,2020-11-09 07:57:00,65043,65043,15384.10000000,0,0.00000000
2.59025759,0.00380524,0.93040338,0.00285124,0.00322634,0.88374002,0.00322692,-0.91621292,-0.15515560,2.39868599,-1.05277270,1.07154174,0.39917163,-3.26922608,99.06605175,0.33030671,3.95881988,-0.01439261,32.86927796,0.70408989,0.00000000,4,0,0,2020-11-09 04:30:00,2020-11-09 07:55:00,65043,65044,15401.70000000,1,0.19067305
2.59159697,0.00371780,0.90855511,0.00278605,0.00322616,0.86357901,0.00318815,-0.86272106,-0.16768799,2.41524941,-1.73952096,1.64870259,0.39684183,-3.36202595,98.95079060,-0.11526115,4.04007970,-0.00363794,29.96319018,0.65215405,0.00000000,4,0,0,2020-11-09 04:45:00,2020-11-09 07:55:00,65043,65045,15400.80000000,2,0.18092273
2.60145589,0.00364675,0.88781864,0.00275752,0.00322777,0.85431054,0.00244510,-1.16965305,-0.56026624,2.03364860,-1.52286333,1.35167495,0.33704375,-3.84460578,99.02250555,0.07171495,3.71366307,-0.00059736,30.83333333,0.70729626,-0.00178321,5,0,0,2020-11-09 05:00:00,2020-11-09 08:04:00,65043,65046,15377.60000000,3,-0.07041903
2.67561916,0.00374016,0.88531654,0.00266915,0.00326091,0.81853026,0.00897863,-1.91422704,-1.83071337,0.40086756,-2.77099713,-0.78971671,0.16049740,-3.25496069,99.35916165,-0.90212672,1.28246056,0.12751001,38.45614035,1.20886053,0.00000000,8,0,0,2020-11-09 08:00:00,2020-11-09 08:24:00,65058,65058,15303.00000000,0,0.00000000
2.67401988,0.00375476,0.88932675,0.00260556,0.00325653,0.80010413,0.00347224,-1.43215039,-1.44099828,0.71323801,-1.52445990,-1.08641669,0.21399653,-2.91681152,99.48509168,0.12593003,1.49474843,0.10276292,41.09188946,0.92706899,-0.00695307,8,0,0,2020-11-09 08:15:00,2020-11-09 08:22:00,65058,65059,15321.10000000,1,0.19712910
2.73791460,0.00424327,0.98153268,0.00312406,0.00330840,0.94428197,0.00884571,-2.94829880,-3.13844147,-1.33091612,-3.71947707,-2.12807445,0.01746188,-4.58342566,98.80411245,-0.68097924,-0.71384335,0.06690161,33.27269420,1.02341017,0.00465322,8,0,1,2020-11-09 08:30:00,2020-11-09 09:03:00,65060,65060,15194.10000000,0,0.00000000
2.73791460,0.00424327,0.98153268,0.00312406,0.00330840,0.94428197,0.00884571,-2.94829880,-3.13844147,-1.33091612,-3.71947707,-2.12807445,0.01746188,-4.58342566,98.80411245,-0.68097924,-0.71384335,0.06690161,33.27269420,1.02341017,0.00465322,8,0,1,2020-11-09 08:30:00,2020-11-09 09:03:00,65058,65060,15194.10000000,2,-1.18604195
2.77825317,0.00467602,1.06595097,0.00358583,0.00335231,1.06965792,0.01180997,-0.94514713,-1.16820067,0.40790910,-2.24486131,-1.35501896,0.35409091,-2.51726202,99.34716445,0.54305200,0.91758348,0.05017245,42.05371248,1.39919581,0.00000000,8,0,1,2020-11-09 08:45:00,2020-11-09 11:46:00,65060,65061,15309.10000000,1,1.26145456
2.77825317,0.00467602,1.06595097,0.00358583,0.00335231,1.06965792,0.01180997,-0.94514713,-1.16820067,0.40790910,-2.24486131,-1.35501896,0.35409091,-2.51726202,99.34716445,0.54305200,0.91758348,0.05017245,42.05371248,1.39919581,0.00000000,8,0,1,2020-11-09 08:45:00,2020-11-09 11:46:00,65058,65061,15309.10000000,3,0.06643578
2.78877051,0.00497913,1.13076604,0.00381032,0.00337440,1.12918599,0.00691752,0.22355472,0.03726870,1.49559736,-0.49310473,0.60137905,0.55090909,-1.22102124,99.75249289,0.40532844,1.92314690,0.06343730,47.25337935,1.25158694,0.00000000,9,0,1,2020-11-09 09:00:00,2020-11-09 11:52:00,65060,65062,15395.70000000,2,2.21138468
2.77845860,0.00498626,1.13657387,0.00382302,0.00337753,1.13189971,0.00506809,0.83430954,0.70786844,2.16615275,0.83467779,0.69967548,0.67340909,-0.51534539,99.76881450,0.01632161,2.55188491,0.06148667,47.43479507,1.03498058,0.00259620,9,0,1,2020-11-09 09:15:00,2020-11-09 11:54:00,65060,65063,15449.80000000,3,2.80481678
3.01141678,0.00661406,1.39101604,0.00742965,0.00391401,1.89821815,0.02379860,0.05113022,0.41748967,1.65846043,0.85582694,-0.24131193,0.47314353,-3.50732729,101.08824163,-2.81400797,1.53771102,0.06535806,58.06389158,2.42025108,-0.00097697,12,0,0,2020-11-09 12:15:00,2020-11-09 13:10:00,65075,65075,15475.60000000,0,0.00000000
3.04577792,0.00686460,1.42737483,0.00757916,0.00393793,1.92465813,0.01098556,0.96104574,1.35733971,2.57423102,1.77138279,1.13106764,0.63222777,-2.34252521,101.22371831,0.13547668,2.43091597,0.05365363,58.93060296,1.97765808,0.00373907,12,0,0,2020-11-09 12:30:00,2020-11-09 13:06:00,65075,65076,15584.50000000,1,1.17281398
3.06913155,0.00698758,1.44192874,0.00757552,0.00393402,1.92564574,0.00688736,1.05364451,1.49235728,2.71955741,1.67607571,1.76593097,0.66774288,-2.07583994,101.02721106,-0.19650725,2.54929772,0.05701759,57.74070822,1.53403703,0.00000000,12,0,0,2020-11-09 12:45:00,2020-11-09 12:52:00,65075,65077,15608.30000000,2,1.42913145
3.11883646,0.00738709,1.50005594,0.00736913,0.00394059,1.87005879,0.00837614,0.49377786,0.92440274,2.10569711,2.20251119,0.50907509,0.59113590,-2.42441571,100.90814149,-0.11906957,1.92172276,0.04354495,56.70626557,1.47668497,0.00174043,13,0,0,2020-11-09 13:00:00,2020-11-09 13:06:00,65075,65078,15556.30000000,3,0.86911008
3.28056541,0.00861720,1.66345201,0.00833271,0.00411018,2.02733412,0.01787127,-1.37989435,-1.10468377,-0.11885022,-0.17598613,-2.15431296,0.21279718,-4.06892068,99.24423282,-1.66390867,-0.31250297,0.03208879,45.52026455,1.77378266,0.01061985,13,0,0,2020-11-09 13:15:00,2020-11-09 13:46:00,65079,65079,15299.70000000,0,0.00000000
3.33081597,0.00909946,1.73020484,0.00811493,0.00411163,1.97365350,0.01138053,-1.35755351,-1.19077221,-0.30113693,0.56057569,-1.98036494,0.17375991,-4.05140067,99.16752706,-0.07670575,-0.49794240,0.01007014,45.11432927,1.96342062,0.00000000,13,0,0,2020-11-09 13:30:00,2020-11-09 13:50:00,65079,65080,15271.70000000,1,-0.30501687
3.33595399,0.00928583,1.76292192,0.00793158,0.00411173,1.92901319,0.00752741,-1.16616404,-1.08140714,-0.25156860,-0.22274810,-2.02024067,0.18227179,-3.92769750,98.87517555,-0.29235151,-0.45741247,0.01053319,43.13802906,1.89082476,0.00000000,13,0,0,2020-11-09 13:45:00,2020-11-09 13:50:00,65079,65081,15277.50000000,2,-0.24183481
3.37419645,0.00985088,1.84898795,0.00781606,0.00411162,1.90096757,0.01046407,-1.03227246,-1.01939700,-0.27567787,-0.82693129,-1.71634775,0.18993530,-3.74512131,98.95032171,0.07514616,-0.47259891,0.00003497,43.54375897,1.97659988,0.00066474,14,0,0,2020-11-09 14:00:00,2020-11-09 14:57:00,65079,65082,15271.40000000,3,-0.30828491
3.40126453,0.01007193,1.87548285,0.00776270,0.00411151,1.88804332,0.00682598,-0.94972428,-0.99642686,-0.30633136,-1.19934959,-1.60910569,0.18116463,-3.70406504,98.66211657,-0.28820514,-0.51181347,0.00972726,41.52889180,1.65106440,-0.00195122,14,0,0,2020-11-09 14:15:00,2020-11-09 14:57:00,65083,65083,15264.90000000,0,0.00000000
3.43127415,0.01053298,1.94410563,0.00775846,0.00411123,1.88713593,0.00845089,-0.75751529,-0.84729551,-0.22026519,-0.86758112,-1.47414214,0.19741193,-3.46908155,98.78750647,0.12538990,-0.42298394,0.00416274,42.34631398,1.47065566,0.00186443,14,0,0,2020-11-09 14:30:00,2020-11-09 14:57:00,65083,65084,15276.80000000,1,0.12992770
3.43153070,0.01059758,1.95588221,0.00780104,0.00411740,1.89465294,0.00728846,-0.40548943,-0.51605610,0.08325536,-0.54921277,-1.00299059,0.26800863,-3.13457648,98.64636101,-0.14114546,-0.13090792,0.01416243,41.25280759,1.58491407,0.00184713,14,0,0,2020-11-09 14:45:00,2020-11-09 14:56:00,65083,65085,15325.90000000,2,0.66601594
3.63761173,0.01217939,2.12061428,0.00869064,0.00429513,2.02337136,0.02276983,-1.63800095,-1.83349300,-1.36392827,-1.85645299,-2.49271750,0.06081163,-4.22704260,97.21261103,-1.43374998,-1.56412734,-0.00315143,34.83422310,1.50111977,-0.00381650,15,0,0,2020-11-09 15:00:00,2020-11-09 15:13:00,65083,65086,15058.70000000,3,-2.25135223
3.90440890,0.00959357,1.55617114,0.00650514,0.00450572,1.44375135,0.00505217,0.23117929,-0.44549078,-0.53945457,-0.66444629,-1.94739678,0.38208606,-1.31654993,99.18959127,-0.44841482,-0.85007797,0.00132345,44.99112760,1.16952353,0.00000000,18,0,0,2020-11-09 18:15:00,2020-11-10 06:45:00,65099,65099,15201.40000000,0,0.00000000
3.87565379,0.00825638,1.34919401,0.00650365,0.00448626,1.44968240,0.00365685,0.06725180,-0.68522686,-0.81436820,-0.75574303,-2.31032321,0.35827886,-1.62720173,100.78090761,1.59131633,-1.19116486,0.00710046,55.89178357,0.84502211,0.00079804,18,0,0,2020-11-09 18:30:00,2020-11-10 07:00:00,65099,65100,15177.10000000,1,-0.26642283
3.85227286,0.00761132,1.25134020,0.00657113,0.00443205,1.48264017,0.00443009,0.53150016,-0.21675846,-0.36150971,-0.35181079,-1.58228628,0.41652844,-1.24340971,101.78632267,1.00541507,-0.78363522,0.01136341,63.81769326,0.58177745,0.00000000,18,0,0,2020-11-09 18:45:00,2020-11-10 07:15:00,65099,65101,15236.70000000,2,0.38702576
3.84126991,0.00716902,1.18200706,0.00667924,0.00444775,1.50171184,0.00669195,1.16868875,0.48178022,0.34509917,0.41527353,-0.77317375,0.49477998,-0.58284004,101.24265479,-0.54366789,-0.10448471,0.00722969,60.58320198,1.01715942,-0.00091069,19,0,0,2020-11-09 19:00:00,2020-11-09 22:55:00,65099,65102,15316.80000000,3,1.26523434
2.75274752,0.00295587,0.68006586,0.00228675,0.00416441,0.54911716,0.00278364,0.89300504,0.64495292,0.25753903,2.10895310,-0.19453655,0.59397117,-0.82235907,100.57504502,-0.35669958,0.20938958,0.00005953,67.10989441,0.92141386,0.00000000,19,1,0,2020-11-10 19:45:00,2020-11-11 08:15:00,65201,65201,15303.70000000,0,0.00000000
2.75034491,0.00294790,0.67882531,0.00229226,0.00416320,0.55060062,0.00273917,0.66805924,0.47034552,0.09989806,1.76081102,0.32821163,0.57536042,-0.98241723,100.33189033,-0.24315469,0.04345792,0.00914215,60.85836910,0.95263297,0.00000000,20,1,0,2020-11-10 20:00:00,2020-11-11 08:30:00,65201,65202,15296.60000000,1,-0.07732335
2.73029101,0.00292257,0.67794100,0.00229357,0.00415989,0.55135452,0.00228947,0.42373493,0.25825073,-0.10404522,1.75251799,-0.78561151,0.55124509,-1.19744205,100.29720314,-0.03468719,-0.16833811,0.00628373,59.50482585,0.97234449,-0.00223821,20,1,0,2020-11-10 20:15:00,2020-11-11 08:45:00,65201,65203,15287.30000000,2,-0.17860605
2.71670224,0.00289585,0.67510110,0.00156305,0.00416233,0.37552366,0.00265709,1.00011331,0.90189308,0.56807447,4.83800322,1.03703704,0.63014417,-0.52753623,100.52568023,0.22847709,0.52125882,-0.01223384,65.18771331,0.80349587,-0.00225443,20,1,0,2020-11-10 20:30:00,2020-11-11 09:00:00,65201,65204,15317.40000000,3,0.14920139
2.46296296,0.00601515,1.54674250,0.00359164,0.00268787,1.33624031,0.00868403,-1.37883467,-0.31464379,1.92557176,-0.23919812,2.53762624,0.44380546,-3.59860278,99.20070541,-0.79738713,1.91819548,0.03010396,40.68047337,1.26354260,0.00106310,20,2,1,2020-11-11 20:30:00,2020-11-11 22:20:00,65300,65300,15638.00000000,0,0.00000000
2.48789622,0.00621031,1.58091219,0.00365341,0.00268167,1.36236557,0.00713484,-0.78027910,0.15884760,2.30565238,0.22176591,2.63347023,0.51889583,-3.00616016,99.31986575,0.11916034,2.29715470,0.02454641,42.26893176,1.25063958,0.00205339,20,2,0,2020-11-11 20:45:00,2020-11-12 00:10:00,65300,65301,15683.80000000,1,0.48812721
2.49256016,0.00596890,1.51663458,0.00366900,0.00265943,1.37961762,0.00330338,-0.46694823,0.44128064,2.66224339,0.37961764,3.43788560,0.56424581,-2.82793815,99.20753692,-0.11232882,2.65689653,0.02327725,40.72431633,0.95215639,0.00000000,21,2,0,2020-11-11 21:00:00,2020-11-12 00:06:00,65300,65302,15711.20000000,2,0.78015091
2.50416558,0.00578801,1.46397775,0.00363117,0.00265632,1.36699497,0.00354671,-0.78265241,0.07076158,2.34552033,-0.53562151,3.27214044,0.50722971,-3.30520350,98.56582372,-0.64171320,2.33790560,0.02566162,32.27110213,1.02468884,-0.01432732,21,2,0,2020-11-11 21:15:00,2020-11-12 00:10:00,65300,65303,15675.20000000,3,0.39647014
2.66639609,0.00460032,1.09268773,0.00358953,0.00270849,1.32528572,0.01597067,-2.90668756,-2.41176449,0.38338579,-4.39311794,-1.12453736,0.11702955,-5.04011203,98.97089954,-1.32133919,0.29286387,0.05076012,34.76783692,2.23998570,0.00000000,0,3,1,2020-11-12 00:15:00,2020-11-12 05:42:00,65315,65315,15522.20000000,0,0.00000000
2.67115629,0.00475860,1.12829807,0.00371129,0.00272237,1.36325841,0.00580675,-1.76230815,-1.41359286,1.20780804,-2.64817490,0.13213907,0.23969673,-4.00192623,99.19866083,0.22776129,1.10406794,0.02872221,38.86431983,1.09277308,-0.00539343,0,3,1,2020-11-12 00:30:00,2020-11-12 06:19:00,65315,65316,15584.90000000,1,0.67322931
2.67342124,0.00468574,1.11005899,0.00357718,0.00267928,1.33512609,0.00255344,-1.60052563,-1.35941205,1.23460132,-3.46268949,0.47784841,0.24261275,-4.04322738,99.42780595,0.22914512,1.10796084,0.03370541,41.57113325,0.65991858,-0.00136919,0,3,1,2020-11-12 00:45:00,2020-11-12 06:21:00,65315,65317,15586.70000000,2,0.69255647
2.68458847,0.00463244,1.09287441,0.00359612,0.00267610,1.34379100,0.00381156,-1.16726927,-1.00557678,1.55761685,-2.68135124,0.06914263,0.28849145,-3.75721059,99.43246600,0.00466005,1.41270780,0.03265961,41.63694387,0.83996727,-0.00276571,1,3,1,2020-11-12 01:00:00,2020-11-12 07:25:00,65315,65318,15610.20000000,3,0.94488324
2.85139529,0.00609331,1.35338870,0.00350265,0.00271636,1.28946564,0.01870449,0.67267991,1.54253620,3.57739927,2.08902950,1.15782503,0.68643201,-2.21161062,100.87119485,-0.86519730,3.02256165,0.06876745,59.55024986,2.81898465,0.00206019,10,3,0,2020-11-12 10:30:00,2020-11-12 10:51:00,65356,65356,15932.20000000,0,0.00000000
2.87217406,0.00630999,1.39139351,0.00362138,0.00271915,1.33180401,0.00524167,0.05512922,0.86859846,2.84774752,1.14520040,0.39637712,0.59997079,-2.73470261,100.44931590,-0.42187895,2.30185099,0.03673376,54.59725460,0.94509565,0.00000000,10,3,0,2020-11-12 10:45:00,2020-11-12 10:54:00,65356,65357,15872.80000000,1,-0.62138311
2.97507314,0.00704415,1.49960602,0.00444403,0.00282691,1.57204854,0.01389535,-1.40241182,-0.78124709,0.96997346,-0.47664578,-1.00936753,0.34160946,-4.07726597,99.09027778,-1.35903812,0.45821498,0.02699431,42.09024042,1.53595227,-0.00452226,11,3,1,2020-11-12 11:00:00,2020-11-12 13:53:00,65358,65358,15695.40000000,0,0.00000000
2.97507314,0.00704415,1.49960602,0.00444403,0.00282691,1.57204854,0.01389535,-1.40241182,-0.78124709,0.96997346,-0.47664578,-1.00936753,0.34160946,-4.07726597,99.09027778,-1.35903812,0.45821498,0.02699431,42.09024042,1.53595227,-0.00452226,11,3,1,2020-11-12 11:00:00,2020-11-12 13:53:00,65356,65358,15695.40000000,2,-2.47716365
3.01264238,0.00733593,1.54219720,0.00445026,0.00282557,1.57499330,0.01054911,-0.82682026,-0.30675011,1.34350805,-0.43547090,-0.50646219,0.41390390,-3.47424402,99.11057677,0.02029899,0.84971950,0.01743217,42.26770275,1.22724169,0.00000000,11,3,1,2020-11-12 11:15:00,2020-11-12 13:59:00,65358,65359,15745.40000000,1,0.53094113
